income,university,dropout
13050.52632,pisa,1
10927.45098,pisa,1
2464.227642,pisa,1
13503.72549,pisa,1
9185.609756,pisa,1
14982.45614,pisa,1
3439.674797,pisa,1
11990.4878,pisa,1
12106.6242,pisa,1
5908.842105,pisa,1
16828.29268,pisa,1
11182.35772,pisa,1
18562.35294,pisa,1
16135.22807,pisa,1
18188.52941,pisa,1
12281.37255,pisa,1
14796.96078,pisa,1
6291.788618,pisa,1
9666.585366,pisa,1
14153.05263,pisa,1
10433.73984,pisa,1
15256.01626,pisa,1
14462.19512,pisa,1
3994.267516,pisa,1
18700.56911,pisa,1
4433.333333,pisa,1
12435.98039,pisa,1
18040.76433,pisa,1
16286.27451,pisa,1
10266.99187,pisa,1
8516.56051,pisa,1
13869.9187,pisa,1
1200,pisa,1
13958.9375,pisa,1
12657.35294,pisa,1
18062.84553,pisa,1
14136.07843,pisa,1
10042.03822,pisa,1
11535.29412,pisa,1
12802.29299,pisa,1
15168.03922,pisa,1
5600.701754,pisa,1
19931.07843,pisa,1
17675.68627,pisa,1
13978.45528,pisa,1
8600,pisa,1
7044.552846,pisa,1
17145.96491,pisa,1
16158.53659,pisa,1
15491.66667,pisa,1
13453.43137,pisa,1
7761.382114,pisa,1
5474.315789,pisa,1
11127.45098,pisa,1
19488.86179,pisa,1
13166.09756,pisa,1
6048.04878,pisa,1
10719.61783,pisa,1
18398.37398,pisa,1
14355.19608,pisa,1
10049.10569,pisa,1
13164.95935,pisa,1
6457.804878,pisa,1
9198.529412,pisa,1
10058.13725,pisa,1
6505.098039,pisa,1
12967.01754,pisa,1
15558.53659,pisa,1
14554.55285,pisa,1
9949.02439,pisa,1
12889.26829,pisa,1
9546.372549,pisa,1
1412.070175,pisa,1
13940,pisa,1
7780.243902,pisa,1
13846.74797,pisa,1
16518.29268,pisa,1
10350.66667,pisa,1
6920.421053,pisa,1
16117.23577,pisa,1
15012.11382,pisa,1
13377.54386,pisa,1
19073.00813,pisa,1
17633.33333,pisa,1
14839.43089,pisa,1
10887.64706,pisa,1
19293.08943,pisa,1
19030.78431,pisa,1
6945.614035,pisa,1
17447.96748,pisa,1
12686.59649,pisa,1
17513.82353,pisa,1
7685.934959,pisa,1
11939.26829,pisa,1
8658.807018,pisa,1
19927.23577,pisa,1
11896.07843,pisa,1
9495.784314,pisa,1
13710.4065,pisa,1
14573.12102,pisa,1
10321.07843,pisa,1
11513.41463,pisa,1
3838.431373,pisa,1
19893.25203,pisa,1
12293.90244,pisa,1
15119.10569,pisa,1
6080.325203,pisa,1
5434.607843,pisa,1
1783.414013,pisa,1
18512.2549,pisa,1
12879.5098,pisa,1
15225.47771,pisa,1
16790.19608,pisa,1
19659.11765,pisa,1
6678.292683,pisa,1
19888.07018,pisa,1
4239.349593,pisa,1
16357.89474,pisa,1
14911.07843,pisa,1
12723.08772,pisa,1
6198.54878,pisa,1
14108.28025,pisa,1
10775.69106,pisa,1
13568.69919,pisa,1
11513.41463,pisa,1
7297.058824,pisa,1
16030.89431,pisa,1
17199.70588,pisa,1
11000.0813,pisa,1
13788.92157,pisa,1
18301.21951,pisa,1
14641.26316,pisa,1
12733.82353,pisa,1
13079.78947,pisa,1
9810.406504,pisa,1
11042.19512,pisa,1
4180.392157,pisa,1
17507.64706,pisa,1
10018.29268,pisa,1
2192.45098,pisa,1
14221.56863,pisa,1
9820.0625,pisa,1
17841.12281,pisa,1
18601.30081,pisa,1
11436.14035,pisa,1
6251.078431,pisa,1
13627.45098,pisa,1
9829.186992,pisa,1
17372.76423,pisa,1
8753.170732,pisa,1
8255.121951,pisa,1
14157.15686,pisa,1
19773.52941,pisa,1
9233.00813,pisa,1
14784.95935,pisa,1
12942.35294,pisa,1
8309.808917,pisa,1
5638.235294,pisa,1
14274.11765,pisa,1
17747.31707,pisa,1
17479.6748,pisa,1
9405.121951,pisa,1
13252.68293,pisa,1
7757.642276,pisa,1
2235.365854,pisa,1
15189.55414,pisa,1
13146.50407,pisa,1
18554.30894,pisa,1
9894.227642,pisa,1
15532.52033,pisa,1
13811.22807,pisa,1
781.25,pisa,1
10296.17886,pisa,1
17897.89474,pisa,1
292.8375,pisa,1
14321.13821,pisa,1
941.4634146,pisa,1
4757.352941,pisa,1
2449.122807,pisa,1
18.94736842,pisa,1
11717.07317,pisa,1
17346.17647,pisa,1
12457.83439,pisa,1
10630.0813,pisa,1
7563.75,pisa,1
14783.52941,pisa,1
13304.87805,pisa,1
5362.745098,pisa,1
19576.74797,pisa,1
12974.8125,pisa,1
15186.73684,pisa,1
12112.2549,pisa,1
10922.29299,pisa,1
6443.949045,pisa,1
1076.568627,pisa,1
12037.56098,pisa,1
2028.431373,pisa,1
5623.577236,pisa,1
11485.60976,pisa,1
102.5641026,pisa,1
2547.929825,pisa,1
15224.79675,pisa,1
18121.54472,pisa,1
12328.37398,pisa,1
14451.38211,pisa,1
8796.561404,pisa,1
14587.80488,pisa,1
14399.41176,pisa,1
14239.80392,pisa,1
14330.58824,pisa,1
15077.23577,pisa,1
11269.5098,pisa,1
18093.73984,pisa,1
15804.95935,pisa,1
16791.92982,pisa,1
13342.76423,pisa,1
13580.4902,pisa,1
8881.430392,pisa,1
9943.089431,pisa,1
19914.47154,pisa,1
16483.33333,pisa,1
16914.70588,pisa,1
16728.07018,pisa,1
11735.28632,pisa,1
18940,pisa,1
10166.82927,pisa,1
11203.57895,pisa,1
6668.9375,pisa,1
17212.7451,pisa,1
9326.947368,pisa,1
13989.07353,pisa,1
14556.58537,pisa,1
19053.62745,pisa,1
11646.17647,pisa,1
19833.82353,pisa,1
14270.52632,pisa,1
16818.75,pisa,1
19546.26016,pisa,1
10788.35088,pisa,1
19300.4065,pisa,1
15580.76281,pisa,1
8005.263158,pisa,1
17440.70175,pisa,1
12479.8374,pisa,1
19518.86179,pisa,1
11468,pisa,1
19533.25203,pisa,1
14500.35088,pisa,1
4857.96748,pisa,1
16795.52846,pisa,1
7129.375,pisa,1
16031.84713,pisa,1
13790.29412,pisa,1
15930.34608,pisa,1
10656.42276,pisa,1
15150.0813,pisa,1
5413.333333,pisa,1
3661.910828,pisa,1
7689.837398,pisa,1
15703.50877,pisa,1
15631.57895,pisa,1
13210,pisa,1
12076.42276,pisa,1
8934.146341,pisa,1
14675.59375,pisa,1
6357.647059,pisa,1
431.372549,pisa,1
19640.97561,pisa,1
1067.073171,pisa,1
14121.86992,pisa,1
15781.37255,pisa,1
17039.26829,pisa,1
11750.97561,pisa,1
15123.17073,pisa,1
8281.300813,pisa,1
16329.43089,pisa,1
9892.484076,pisa,1
19049.5098,pisa,1
11198.62745,pisa,1
8680.487805,pisa,1
18275.28662,pisa,1
19341.05691,pisa,1
13985.98726,pisa,1
6908.943089,pisa,1
11303.64912,pisa,1
12431.29825,pisa,1
18145.19608,pisa,1
11064.21569,pisa,1
8725.01,florence,0
14799.58,florence,0
11748.97,florence,0
10540.33,florence,0
14487.58,florence,0
15632.87,florence,0
9899.9,florence,0
9087.55,florence,0
6712.6,florence,0
12500.65,florence,0
6570.9,florence,0
2236.09,florence,0
10307.67,florence,0
886.49,florence,0
12061.4,florence,0
11068.54,florence,0
17134.96,florence,0
9964.79,florence,0
14828.39,florence,0
16716.6,florence,0
5722.76,florence,0
13054.5,florence,0
17783.75,florence,0
10939.76,florence,0
8658.54,florence,0
5950.88,florence,0
6861.27,florence,0
4696.15,florence,0
18912.35,florence,0
16256.6,florence,0
4122.06,florence,0
16135.44,florence,0
1042.65,florence,0
11957.1,florence,0
1000.95,florence,0
9172.35,florence,0
8845.93,florence,0
2457.49,florence,0
6930,florence,0
14083.83,florence,0
8010.47,florence,0
16631.33,florence,0
9538.52,florence,0
6326.75,florence,0
12814.04,florence,0
7007.95,florence,0
12425.75,florence,0
9737.18,florence,0
7877.45,florence,1
3235.29,florence,0
5221.75,florence,0
8952.98,florence,0
5539.43,florence,0
14905.71,florence,0
1617.16,florence,0
5118.05,florence,1
3277,florence,0
14573.33,florence,0
8079.65,florence,0
5061.33,florence,0
6724.17,florence,0
7682.71,florence,0
6234.63,florence,1
4863.06,florence,0
11122,florence,1
3120.1,florence,0
9069.21,florence,0
7074.02,florence,0
7504.34,florence,0
4140,florence,1
12108.92,florence,0
12263.01,florence,0
4546.24,florence,0
10723.13,florence,0
13993.14,florence,0
12133.01,florence,0
15007.28,florence,0
10399.02,florence,0
12374.8,florence,0
11233.88,florence,0
9468.14,florence,0
9315.53,florence,0
5414.29,florence,0
4723.86,florence,0
1157.72,florence,0
15511.57,florence,1
6415.98,florence,0
3170.5,florence,1
16715.81,florence,0
4093.68,florence,0
10479.53,florence,0
15030.84,florence,1
13393.41,florence,0
10650.43,florence,0
13894.83,florence,0
13332.46,florence,0
6620.38,florence,0
18337.24,florence,0
14419.69,florence,0
9755.93,florence,0
8659.35,florence,1
9463.18,florence,0
15917.58,florence,1
8692.11,florence,0
4947.71,florence,0
19174.88,florence,0
1734.18,florence,0
7084.8,florence,0
213.73,florence,0
9220.89,florence,0
15847.97,florence,0
11279.72,florence,0
11494.8,florence,0
7051.33,florence,0
13898.72,florence,0
2669.42,florence,0
9177.64,florence,0
16454.14,florence,0
14680.49,florence,0
6780.08,florence,0
19080.88,florence,0
19360.59,florence,0
12348.42,florence,0
18844.76,florence,0
3076.29,florence,0
11049.04,florence,1
7266.11,florence,0
13457.24,florence,0
19451.33,florence,0
7692.14,florence,0
12722.84,florence,0
6358.54,florence,1
19627.64,florence,0
12482.93,florence,0
6882.85,florence,0
7996.57,florence,0
9875.82,florence,0
9431.98,florence,0
13257.7,florence,0
8449.59,florence,1
12470.18,florence,0
8834.09,florence,0
9571.15,florence,0
19096.4,florence,0
6612.1,florence,0
7202.94,florence,0
7433.96,florence,0
10504.12,florence,0
6031.93,florence,0
14854.41,florence,0
13387.34,florence,0
7375.61,florence,0
9958.82,florence,0
13823.85,florence,0
3681.52,florence,0
8672.28,florence,0
147.13,florence,0
12799.7,florence,0
7654.47,florence,0
6460.25,florence,0
11394.25,florence,1
11560.07,florence,0
9976.43,florence,1
10886.93,florence,0
9614.61,florence,0
7032.94,florence,0
9979.27,florence,0
6958.54,florence,0
7793.7,florence,0
6702.55,florence,0
11037.75,florence,0
1724.94,florence,0
12805.28,florence,0
2004.47,florence,0
10980.52,florence,1
2137.89,florence,0
7326.42,florence,0
4203.43,florence,0
13775.06,florence,0
11226.93,florence,0
18465.8,florence,0
14643.78,florence,0
9108.02,florence,0
25.61,florence,0
13762.6,florence,0
3565.45,florence,1
7642.19,florence,1
14124.74,florence,0
9571.81,florence,0
5545.59,florence,0
17899.51,florence,0
14396.3,florence,0
12929.27,florence,0
17245.86,florence,0
13506.19,florence,0
9285.15,florence,0
9905.29,florence,0
6177.82,florence,0
9783.44,florence,0
12124.41,florence,0
3880.39,florence,0
9336.66,florence,0
5128.95,florence,0
19790.59,florence,0
12375.46,florence,0
9389.82,florence,0
3547.33,florence,0
66.88,florence,1
13391.87,florence,1
12646.18,florence,0
7740.07,florence,0
7031.3,florence,0
4844.02,florence,0
8813.41,florence,0
16022.06,florence,0
9880.65,florence,0
3598.89,florence,0
2495.93,florence,0
8806.1,florence,0
9836.7,florence,0
12524.55,florence,0
9321.88,florence,0
11610.02,florence,0
18963.96,florence,0
10209.19,florence,0
14111.53,florence,0
1640.43,florence,0
14175.39,florence,0
5709.8,florence,0
3357.45,florence,0
1402.44,florence,0
7516.72,florence,0
9791.76,florence,0
13521.77,florence,0
13620.81,florence,0
17262.28,florence,0
9923.34,florence,0
17196.5,florence,0
8602.44,florence,0
18240.75,florence,0
12042.54,florence,0
8601.05,florence,0
8356.05,florence,0
5099.3,florence,0
8941.71,florence,0
3329.3,florence,1
11875.61,florence,0
5622.93,florence,0
4589.82,florence,0
9273.17,florence,0
12432.71,florence,0
4724.21,florence,0
8336.94,florence,0
12649.2,florence,0
11053.62,florence,1
11975.2,florence,0
15377.75,florence,0
10483.85,florence,0
5103.92,florence,0
9533.83,florence,0
14543.09,florence,0
14208.82,florence,0
9587.75,florence,1
9740.26,florence,0
5362.75,florence,0
11584.9,florence,0
16536.09,florence,1
6557.32,florence,0
5631.64,florence,0
14956.14,florence,1
14420.02,florence,0
14440.45,florence,0
9615.45,florence,1
5375.03,florence,0
16064.91,florence,0
5603.82,florence,0
16881.41,florence,0
19553.92,florence,0
19505.28,florence,0
10147.09,florence,0
11878.07,florence,0
10060.57,florence,0
11218.26,florence,0
9217.72,florence,0
15618.3,florence,0
3557.8,florence,0
7062.23,florence,0
11872.58,florence,0
13892.15,florence,0
18902.3,florence,0
14826.07,florence,0
11590.32,florence,0
5747.15,florence,0
6427.24,florence,0
1,florence,0
2561.94,florence,0
5174.8,florence,0
2915.66,florence,0
4869.32,florence,0
13530.54,florence,0
13048.49,florence,0
12114.23,florence,0
11975.49,florence,0
12356.14,florence,0
13985.75,florence,0
5583.51,florence,0
8144.32,florence,0
7627.24,florence,0
7583.44,florence,1
19089.99,florence,0
7386.53,florence,0
2438.13,florence,0
13287.9,florence,0
13136.93,florence,0
11544.2,florence,0
9604.56,florence,0
5269.17,florence,0
10235.53,florence,0
17520,florence,1
191.58,florence,0
6873.09,florence,0
1056.05,florence,0
5867.72,florence,0
12048.37,florence,0
5243.86,florence,0
14993.9,florence,0
13695.15,florence,0
18090.35,florence,0
13393.31,florence,0
13332.3,florence,0
6569.92,florence,0
4622.34,florence,0
11097.59,florence,0
1450.18,florence,0
11944.61,florence,0
1882.94,florence,0
14023.12,florence,0
1192.98,florence,0
14156.04,florence,1
9906.76,florence,0
13192.93,florence,0
16942.2,florence,0
9906.76,florence,0
11287.28,florence,0
4573.17,florence,0
10525.51,florence,0
4043.66,florence,0
6379,florence,0
13899.7,florence,0
8421.33,florence,0
11471.43,florence,0
9333.95,florence,0
8461.56,florence,1
2374.8,florence,0
3895.54,florence,0
5978.21,florence,1
10408.42,florence,1
16188.24,florence,0
18013.33,florence,0
10881.71,florence,0
2015.31,florence,0
6697.1,florence,0
7997.97,florence,0
18261.26,florence,1
18426.02,florence,1
5776.62,florence,0
15189.46,florence,0
19271.76,florence,1
494.7,florence,0
13093.17,florence,0
6952.44,florence,0
11874.52,florence,0
11510.16,florence,0
997.15,florence,0
214.04,florence,0
7000.59,florence,0
14241.33,florence,0
18410.27,florence,0
12063.56,florence,0
455.13,florence,0
11406.18,florence,0
5231.98,florence,0
6436.07,florence,0
16117.16,florence,0
1075.19,florence,0
8050.97,florence,0
14985.31,florence,0
9336.26,florence,0
13724.39,florence,0
11047.97,florence,0
3928.07,florence,1
12358.46,florence,1
11049.59,florence,0
13803.01,florence,0
3034.65,florence,0
12311.06,florence,0
14019.82,florence,0
17074.52,florence,1
16902.9,florence,0
12833.66,florence,0
17271.65,florence,0
16.54,florence,0
7147.81,florence,0
12898.04,florence,0
15514.9,florence,0
7526.21,florence,0
9288.62,florence,0
15272.15,florence,0
7904.18,florence,0
3371.29,florence,0
11751.33,florence,0
9687.34,florence,0
8183.86,florence,0
9227.45,florence,0
13200.02,florence,0
5688.62,florence,0
9360.57,florence,1
9715.04,florence,1
6934.32,florence,0
2804.47,florence,1
6471.82,florence,0
4072.61,florence,0
7794.27,florence,0
8743.31,florence,0
8966.67,florence,0
11274.58,florence,0
9503.46,florence,0
10039.02,florence,0
9797.56,florence,0
6172.36,florence,0
16795.12,florence,0
7533.48,florence,0
11523.28,florence,0
9518.14,florence,1
2946.69,florence,0
13862.03,florence,0
19667.68,florence,0
5519.17,florence,0
5506.78,florence,0
14173.62,florence,0
13504.07,florence,0
6222.32,florence,0
16229.7,florence,1
13491.93,florence,0
7758.25,florence,1
11522.06,florence,0
4216.02,florence,1
11220.23,florence,0
12920.98,florence,0
9047.78,florence,0
13577.24,florence,0
7784.71,florence,0
11672.76,florence,0
15115.55,florence,0
7784.71,florence,0
14699.19,florence,0
7708.81,florence,0
15429.86,florence,0
13993.71,florence,1
13993.71,florence,0
9740.78,florence,0
4966.8,florence,0
15664.22,florence,1
7977.49,florence,0
4576.83,florence,0
5438.95,florence,0
12113.11,florence,0
5513.82,florence,0
8532.52,florence,0
9198.87,florence,1
12330.6,florence,0
14701.05,florence,0
14494.31,florence,0
16837.59,florence,0
15949.42,florence,0
8042.17,florence,0
8626.34,florence,0
11053.02,florence,0
706.82,florence,0
9803.94,florence,0
10093.33,florence,1
11836.69,florence,0
9803.94,florence,0
18052.27,florence,0
10235.01,florence,0
7795.1,florence,1
5358.6,florence,1
9608.66,florence,0
9275.15,florence,0
9573.04,florence,0
5471.95,florence,0
6576.84,florence,0
5138.61,florence,0
11699.64,florence,1
7871.65,florence,0
15946.6,florence,0
8217.75,florence,0
14522.65,florence,0
10443.02,florence,1
10923.66,florence,0
4242.65,florence,0
6632.28,florence,0
14080.32,florence,0
8993.2,florence,0
8407.48,florence,0
11596.57,florence,0
9883.44,florence,0
2394.48,florence,0
14925.72,florence,0
9849.78,florence,0
3252.03,florence,0
10461.79,florence,0
14140.19,florence,0
9529.56,florence,1
442.04,florence,0
13858.87,florence,0
7765.9,florence,1
5182.09,florence,1
15585.84,florence,0
13355.52,florence,1
12307.14,florence,1
8150.92,florence,0
9076.08,florence,1
13603.82,florence,0
19228.03,florence,0
6522.31,florence,0
9.38,florence,0
9463.73,florence,0
14407.67,florence,0
9304.58,florence,0
18851.22,florence,0
9084.15,florence,0
10489.94,florence,0
8040.13,florence,0
3223.58,florence,0
8255,florence,1
9075.67,florence,1
11019.92,florence,0
13369.92,florence,1
10656.79,florence,0
14729.24,florence,0
9920.02,florence,0
13010.39,florence,0
11782.93,florence,0
16820.33,florence,0
8326.69,florence,1
5875.49,florence,0
15801.63,florence,0
4920.47,florence,0
18330.89,florence,0
7669.92,florence,1
2613.7,florence,0
14032.87,florence,0
8159.84,florence,0
11390.57,florence,0
6631.21,florence,0
17689.37,florence,0
3555.23,florence,1
8122.06,florence,0
15234.69,florence,0
13033.83,florence,0
1843.14,florence,0
13015.07,florence,0
10731.85,florence,0
3725.49,florence,1
9951.73,florence,0
11055.8,florence,0
4048.57,florence,0
5499.54,florence,0
13952.28,florence,0
7805.28,florence,0
9284.4,florence,0
2534.1,florence,0
14995.49,florence,0
6401.51,florence,0
19350.74,florence,0
5056.5,florence,0
2300,florence,0
14386.47,florence,1
11959.02,florence,0
5922.72,florence,1
9341.3,florence,0
13667.96,florence,0
19480.39,florence,1
10066.18,florence,1
3103.83,florence,0
14136.48,florence,0
10216.5,florence,0
5403.66,florence,0
15925.2,florence,0
4524.02,florence,1
9526.18,florence,0
13578.42,florence,0
6910.29,florence,0
1801.97,florence,0
99.19,florence,0
4630.59,florence,1
1384.73,florence,0
2905.64,florence,0
15178.86,florence,1
11273.63,florence,1
10386.44,florence,0
11816.37,florence,0
12705.88,florence,0
14952.44,florence,1
6347.64,florence,0
12236.76,florence,0
13965.61,florence,0
9554.07,florence,0
8334.12,florence,0
12349.27,florence,0
9554.07,florence,0
6787.47,florence,0
8919.3,florence,1
12726.53,florence,0
12726.53,florence,0
10334.82,florence,0
387.9,florence,0
7007.08,florence,0
13771.34,florence,1
4647.15,florence,0
5045.93,florence,0
6369.72,florence,0
10150.41,florence,0
17963.41,florence,0
14439.34,florence,0
7840.19,florence,0
10929.32,florence,0
13047.97,florence,0
13332.11,florence,0
16817.96,florence,0
4192.23,florence,0
13154.02,florence,0
12422.36,florence,0
4795.12,florence,0
7173.89,florence,0
19392.95,florence,0
7372.44,florence,0
9862.74,florence,1
10053.36,florence,0
10439.34,florence,0
9859.72,florence,1
11210.16,florence,0
14086.61,florence,0
9191.14,florence,0
10110.98,florence,0
195.59,florence,0
12859.05,florence,0
9959.31,florence,0
9573.53,florence,0
13406.18,florence,0
10269.62,florence,0
7806.91,florence,0
13496.28,florence,0
7124.01,florence,0
7118.98,florence,0
12641.95,florence,0
12174.83,florence,0
12186.27,florence,0
9664.8,florence,0
13296.57,florence,1
10379.62,florence,0
19951.53,florence,0
12219.12,florence,0
12599.21,florence,0
10096.34,florence,0
11019.9,florence,0
3386.2,florence,1
9870.05,florence,0
1498.25,florence,1
11595.93,florence,0
8718.8,florence,1
7481.37,florence,0
2730.05,florence,0
7394.74,florence,0
13050.32,florence,0
9756.21,florence,0
14522.76,florence,1
5060.27,florence,1
7397.25,florence,0
5489.61,florence,0
7529.21,florence,0
10981.43,florence,0
17593.49,florence,0
10021,florence,0
18637.75,florence,0
10199.2,florence,0
6042.65,florence,0
19413.49,florence,1
10095.94,florence,0
15711.3,florence,0
8885.61,florence,0
14773.53,florence,0
8788.7,florence,0
7582.46,florence,0
7764.3,florence,0
14830.07,florence,0
11235.27,florence,1
13240.98,florence,0
8358.82,florence,0
14722.44,florence,0
2960.51,florence,0
17057.94,florence,0
17288.31,florence,0
6654.33,florence,0
16747.5,florence,0
14213.74,florence,1
16845.23,florence,0
18369.11,florence,0
6507.35,florence,0
10877,florence,0
19554.69,florence,0
14895.12,florence,0
11460.57,florence,1
11942.11,florence,0
11343.81,florence,0
10313.26,florence,1
18686.69,florence,1
9220.65,florence,0
7182.18,florence,0
32.52,florence,1
9770.58,florence,1
6582.24,florence,0
1472.48,florence,0
15175.98,florence,0
16282.88,florence,1
8602.29,florence,0
13306.13,florence,1
6945.53,florence,1
9035.75,florence,0
5025.94,florence,0
3398.05,florence,0
5762.6,florence,0
19264.09,florence,0
14595.53,florence,0
9796.75,florence,1
2505.6,florence,1
6642.68,florence,0
2731.72,florence,0
10552.45,florence,0
16595.76,florence,0
11509.29,florence,0
7465.8,florence,0
18341.46,florence,0
3442.75,florence,0
13721.21,florence,0
10495.63,florence,0
11940.13,florence,0
4849.04,florence,0
7697.97,florence,0
5867,florence,0
14621.65,florence,0
4746.46,florence,0
4578.43,florence,0
27.64,florence,0
3538.54,florence,1
14063.66,florence,0
10782.93,florence,0
5483.33,florence,0
1710.16,florence,1
17707.82,florence,0
11971.58,florence,0
10717.16,florence,0
2461.27,florence,0
13262.25,florence,0
11570.48,florence,0
6393.85,florence,0
14067.89,florence,0
6814.17,florence,0
8714.5,florence,0
14418.7,florence,0
14217.36,florence,0
7595.12,florence,1
10908.48,florence,0
13625.2,florence,0
99.02,florence,0
4365.32,florence,0
7600.65,florence,0
1182.52,florence,0
17819.65,florence,0
2277.64,florence,0
153.86,florence,0
19710.92,florence,0
19795.55,florence,1
19401.73,florence,0
7238.11,florence,0
12902.68,florence,1
7911.79,florence,0
7946.75,florence,0
15323.98,florence,0
12276.32,florence,0
16459.07,florence,0
4551.96,florence,0
14626.83,florence,0
15621.54,florence,1
12712.39,florence,0
18894.05,florence,0
9528.28,florence,0
14996.16,florence,0
18955.47,florence,0
10453.82,florence,0
13858.24,florence,0
1867.86,florence,1
2565.26,florence,0
13145.12,florence,0
11372.13,florence,0
12940.67,florence,0
11323.17,florence,0
6265,florence,0
12777.07,florence,1
2562.25,florence,1
10427.46,florence,1
231.71,florence,0
5917.54,florence,0
6300.49,florence,0
6276.42,florence,1
8292.63,florence,0
5597.93,florence,1
12290.82,florence,1
5632.44,florence,0
14217.69,florence,0
8449.19,florence,0
15720,florence,0
11094.96,florence,0
4329.02,florence,0
11084.96,florence,0
13555.49,florence,0
15819.19,florence,0
18763.82,florence,0
11798.75,florence,0
15310.65,florence,0
10284.8,florence,1
12000,florence,0
11822.29,florence,0
13671.9,florence,0
5847.67,florence,1
1960.89,florence,0
8839.72,florence,0
10364.96,florence,0
11251.06,florence,0
3702.03,florence,0
4867.16,florence,0
9980.08,florence,0
7830.49,florence,0
7213.24,florence,0
14028.03,florence,0
2414.58,florence,0
10243.5,florence,0
10857.96,florence,1
6109.64,florence,1
4492.99,florence,1
16551.47,florence,0
9187.4,florence,0
5991.67,florence,0
13218.54,florence,0
9647.55,florence,0
7202.03,florence,0
6784.36,florence,0
3440.59,florence,0
9247.91,florence,0
10124.44,florence,0
14488.82,florence,1
19515.2,florence,0
15757.96,florence,0
16364.61,florence,0
9743.09,florence,0
9743.09,florence,0
9830.49,florence,0
7500.81,florence,0
17971.29,florence,0
7500.81,florence,0
10973.11,florence,1
10552.02,florence,0
12591.35,florence,0
9745.1,florence,0
12625.66,florence,1
11280.72,florence,1
2776.44,florence,1
14092.79,florence,0
16976.39,florence,1
14620.27,florence,0
7944,florence,0
8069.82,florence,0
11261.54,florence,0
7923.17,florence,1
9121.2,florence,0
6650.82,florence,0
10535.67,florence,0
18673.44,florence,1
10884.98,florence,0
6300.35,florence,0
3410.13,florence,0
6880.11,florence,0
8441.67,florence,0
10027.8,florence,0
13383.28,florence,0
14740.2,florence,0
12322.06,florence,0
12088.14,florence,0
15554.35,florence,0
7058.8,florence,0
6641.38,florence,0
14288.07,florence,0
5146.75,florence,0
1194.72,florence,0
7750,florence,0
9108,florence,0
9480.25,florence,0
8622.18,florence,0
17420.68,florence,0
11709.27,florence,0
14641.68,florence,0
17383.33,florence,0
13964.12,florence,0
13703.9,florence,0
5306.43,florence,0
10110.33,florence,0
17082.38,florence,1
14095.09,florence,0
6356.09,florence,0
13718.38,florence,0
1506.88,florence,0
16333.43,florence,0
11586.83,florence,0
5073.44,florence,0
2517.48,florence,0
10582.81,florence,0
4669.61,florence,0
10318.14,florence,0
15609.76,florence,0
9338.6,florence,0
12028.24,florence,0
7070.26,florence,0
14017.48,florence,0
2332.52,florence,0
14926.69,florence,0
8169.11,florence,1
7109.72,florence,0
4916.83,florence,0
13267.59,florence,0
12573.46,florence,0
7137.55,florence,0
8989.84,florence,0
8893.61,florence,1
12039.4,florence,0
14493.68,florence,0
11038.32,florence,0
2867.65,florence,0
9556.1,florence,0
10632.88,florence,0
15516.14,florence,0
10004.47,florence,0
2073.08,florence,0
7143.31,florence,0
11512.54,florence,0
13209.19,florence,0
13375.52,florence,0
6413.73,florence,1
13765.62,florence,0
12578.54,florence,0
18338.21,florence,0
9667.48,florence,0
15141.7,florence,0
14965.28,florence,0
13625.46,florence,0
19071.57,florence,0
9463.44,florence,1
13675.72,florence,0
8155.88,florence,0
10542.65,florence,0
19670.84,florence,0
18709.7,florence,0
19235.78,florence,0
6954.09,florence,0
11782.93,florence,0
13001.89,florence,0
15480,florence,0
15079.21,florence,0
6581.33,florence,0
7522.26,florence,0
8288.21,florence,0
8345.92,florence,0
8744.09,florence,0
16735.88,florence,0
14923.83,florence,0
7971.04,florence,0
4850.87,florence,0
5550.98,florence,0
6895.53,florence,0
11746.75,florence,0
3747.74,florence,0
10181.3,florence,0
6175.88,florence,0
12273.66,florence,0
7564.17,florence,0
9114.55,florence,0
10745.53,florence,1
12734.31,florence,0
5876.56,florence,0
10559.8,florence,0
252.28,florence,0
3684.71,florence,0
10914.34,florence,0
9969.84,florence,0
12115.79,florence,0
14767.8,florence,0
20.59,florence,0
13854.39,florence,0
17203.25,florence,1
10608.77,florence,0
15737.4,florence,0
6669.43,florence,0
10460.06,florence,0
10851.98,florence,0
16048.15,florence,1
8814.05,florence,0
18794.29,florence,0
17191.74,florence,0
6919.54,florence,0
8817.41,florence,0
19546.5,florence,0
9432.85,florence,0
8705.41,florence,0
16509.43,florence,0
1915.2,florence,0
8709.01,florence,0
7943.9,florence,0
5459.74,florence,0
8080.72,florence,1
9179.05,florence,0
8612.14,florence,0
16399.59,florence,0
9996.57,florence,0
15371.11,florence,0
8223.82,florence,0
15580.24,florence,0
11734.31,florence,0
2630.83,florence,0
16271.95,florence,0
17058.26,florence,0
11591.73,florence,1
8350.49,florence,0
8007.42,florence,0
10122.59,florence,0
6903.65,florence,0
13637.84,florence,1
1915.2,florence,0
10686.45,florence,0
5188.54,florence,0
3170.5,florence,0
8928.86,florence,0
6067.97,florence,0
12624.15,florence,0
5132.93,florence,0
2026.69,florence,0
120.02,florence,0
4548.07,florence,0
15451.68,florence,1
2379.41,florence,0
3169.61,florence,0
4059.8,florence,0
6648.87,florence,0
